match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
RayoVallecano_AtleticoMadrid,RayoVallecano,AtleticoMadrid,0.0,7.0,loss,finished,3,23_24,11368607
AtleticoMadrid_RayoVallecano,AtleticoMadrid,RayoVallecano,7.0,0.0,win,finished,3,23_24,11368607
Cadiz_Villarreal,Cadiz,Villarreal,3.0,1.0,win,finished,4,23_24,11369298
Villarreal_Cadiz,Villarreal,Cadiz,1.0,3.0,loss,finished,4,23_24,11369298
Almeria_CeltaVigo,Almeria,CeltaVigo,2.0,3.0,loss,finished,4,23_24,11369295
CeltaVigo_Almeria,CeltaVigo,Almeria,3.0,2.0,win,finished,4,23_24,11369295
RealSociedad_Granada,RealSociedad,Granada,5.0,3.0,win,finished,4,23_24,11369304
Granada_RealSociedad,Granada,RealSociedad,3.0,5.0,loss,finished,4,23_24,11369304
RealMadrid_Getafe,RealMadrid,Getafe,2.0,1.0,win,finished,4,23_24,11369303
Getafe_RealMadrid,Getafe,RealMadrid,1.0,2.0,loss,finished,4,23_24,11369303
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,1.0,0.0,win,finished,4,23_24,11369300
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,0.0,1.0,loss,finished,4,23_24,11369300
RealBetis_RayoVallecano,RealBetis,RayoVallecano,1.0,0.0,win,finished,4,23_24,11369297
RayoVallecano_RealBetis,RayoVallecano,RealBetis,0.0,1.0,loss,finished,4,23_24,11369297
GironaFC_LasPalmas,GironaFC,LasPalmas,1.0,0.0,win,finished,4,23_24,11369299
LasPalmas_GironaFC,LasPalmas,GironaFC,0.0,1.0,loss,finished,4,23_24,11369299
Mallorca_AthleticClub,Mallorca,AthleticClub,0.0,0.0,draw,finished,4,23_24,11369301
AthleticClub_Mallorca,AthleticClub,Mallorca,0.0,0.0,draw,finished,4,23_24,11369301
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,,,,postponed,4,23_24,11369296
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,,,,postponed,4,23_24,11369296
Osasuna_Barcelona,Osasuna,Barcelona,1.0,2.0,loss,finished,4,23_24,11369302
Barcelona_Osasuna,Barcelona,Osasuna,2.0,1.0,win,finished,4,23_24,11369302
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,1.0,0.0,win,finished,4,23_24,11643594
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,0.0,1.0,loss,finished,4,23_24,11643594
RayoVallecano_DeportivoAlaves,RayoVallecano,DeportivoAlaves,2.0,0.0,win,finished,5,23_24,11369314
DeportivoAlaves_RayoVallecano,DeportivoAlaves,RayoVallecano,0.0,2.0,loss,finished,5,23_24,11369314
AthleticClub_Cadiz,AthleticClub,Cadiz,3.0,0.0,win,finished,5,23_24,11369305
Cadiz_AthleticClub,Cadiz,AthleticClub,0.0,3.0,loss,finished,5,23_24,11369305
Valencia_AtleticoMadrid,Valencia,AtleticoMadrid,3.0,0.0,win,finished,5,23_24,11369311
AtleticoMadrid_Valencia,AtleticoMadrid,Valencia,0.0,3.0,loss,finished,5,23_24,11369311
CeltaVigo_Mallorca,CeltaVigo,Mallorca,0.0,1.0,loss,finished,5,23_24,11369307
Mallorca_CeltaVigo,Mallorca,CeltaVigo,1.0,0.0,win,finished,5,23_24,11369307
Barcelona_RealBetis,Barcelona,RealBetis,5.0,0.0,win,finished,5,23_24,11369306
RealBetis_Barcelona,RealBetis,Barcelona,0.0,5.0,loss,finished,5,23_24,11369306
Getafe_Osasuna,Getafe,Osasuna,3.0,2.0,win,finished,5,23_24,11369308
Osasuna_Getafe,Osasuna,Getafe,2.0,3.0,loss,finished,5,23_24,11369308
Villarreal_Almeria,Villarreal,Almeria,2.0,1.0,win,finished,5,23_24,11369310
Almeria_Villarreal,Almeria,Villarreal,1.0,2.0,loss,finished,5,23_24,11369310
Sevilla_LasPalmas,Sevilla,LasPalmas,1.0,0.0,win,finished,5,23_24,11369313
LasPalmas_Sevilla,LasPalmas,Sevilla,0.0,1.0,loss,finished,5,23_24,11369313
RealMadrid_RealSociedad,RealMadrid,RealSociedad,2.0,1.0,win,finished,5,23_24,11369309
RealSociedad_RealMadrid,RealSociedad,RealMadrid,1.0,2.0,loss,finished,5,23_24,11369309
Granada_GironaFC,Granada,GironaFC,2.0,4.0,loss,finished,5,23_24,11369312
GironaFC_Granada,GironaFC,Granada,4.0,2.0,win,finished,5,23_24,11369312
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,0.0,2.0,loss,finished,6,23_24,11369322
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,2.0,0.0,win,finished,6,23_24,11369322
GironaFC_Mallorca,GironaFC,Mallorca,5.0,3.0,win,finished,6,23_24,11369319
Mallorca_GironaFC,Mallorca,GironaFC,3.0,5.0,loss,finished,6,23_24,11369319
Osasuna_Sevilla,Osasuna,Sevilla,0.0,0.0,draw,finished,6,23_24,11369320
Sevilla_Osasuna,Sevilla,Osasuna,0.0,0.0,draw,finished,6,23_24,11369320
Barcelona_CeltaVigo,Barcelona,CeltaVigo,3.0,2.0,win,finished,6,23_24,11369317
CeltaVigo_Barcelona,CeltaVigo,Barcelona,2.0,3.0,loss,finished,6,23_24,11369317
Almeria_Valencia,Almeria,Valencia,2.0,2.0,draw,finished,6,23_24,11369315
Valencia_Almeria,Valencia,Almeria,2.0,2.0,draw,finished,6,23_24,11369315
RealSociedad_Getafe,RealSociedad,Getafe,4.0,3.0,win,finished,6,23_24,11369323
Getafe_RealSociedad,Getafe,RealSociedad,3.0,4.0,loss,finished,6,23_24,11369323
RayoVallecano_Villarreal,RayoVallecano,Villarreal,1.0,1.0,draw,finished,6,23_24,11369321
Villarreal_RayoVallecano,Villarreal,RayoVallecano,1.0,1.0,draw,finished,6,23_24,11369321
LasPalmas_Granada,LasPalmas,Granada,1.0,0.0,win,finished,6,23_24,11369324
Granada_LasPalmas,Granada,LasPalmas,0.0,1.0,loss,finished,6,23_24,11369324
RealBetis_Cadiz,RealBetis,Cadiz,1.0,1.0,draw,finished,6,23_24,11369318
Cadiz_RealBetis,Cadiz,RealBetis,1.0,1.0,draw,finished,6,23_24,11369318
AtleticoMadrid_RealMadrid,AtleticoMadrid,RealMadrid,3.0,1.0,win,finished,6,23_24,11369316
RealMadrid_AtleticoMadrid,RealMadrid,AtleticoMadrid,1.0,3.0,loss,finished,6,23_24,11369316
Sevilla_Almeria,Sevilla,Almeria,5.0,1.0,win,finished,7,23_24,11369327
Almeria_Sevilla,Almeria,Sevilla,1.0,5.0,loss,finished,7,23_24,11369327
Mallorca_Barcelona,Mallorca,Barcelona,2.0,2.0,draw,finished,7,23_24,11369329
Barcelona_Mallorca,Barcelona,Mallorca,2.0,2.0,draw,finished,7,23_24,11369329
AthleticClub_Getafe,AthleticClub,Getafe,2.0,2.0,draw,finished,7,23_24,11369325
Getafe_AthleticClub,Getafe,AthleticClub,2.0,2.0,draw,finished,7,23_24,11369325
RealMadrid_LasPalmas,RealMadrid,LasPalmas,2.0,0.0,win,finished,7,23_24,11369333
LasPalmas_RealMadrid,LasPalmas,RealMadrid,0.0,2.0,loss,finished,7,23_24,11369333
Villarreal_GironaFC,Villarreal,GironaFC,1.0,2.0,loss,finished,7,23_24,11369331
GironaFC_Villarreal,GironaFC,Villarreal,2.0,1.0,win,finished,7,23_24,11369331
Cadiz_RayoVallecano,Cadiz,RayoVallecano,0.0,0.0,draw,finished,7,23_24,11369326
RayoVallecano_Cadiz,RayoVallecano,Cadiz,0.0,0.0,draw,finished,7,23_24,11369326
Valencia_RealSociedad,Valencia,RealSociedad,0.0,1.0,loss,finished,7,23_24,11369332
RealSociedad_Valencia,RealSociedad,Valencia,1.0,0.0,win,finished,7,23_24,11369332
CeltaVigo_DeportivoAlaves,CeltaVigo,DeportivoAlaves,1.0,1.0,draw,finished,7,23_24,11369334
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,1.0,1.0,draw,finished,7,23_24,11369334
Granada_RealBetis,Granada,RealBetis,1.0,1.0,draw,finished,7,23_24,11369330
RealBetis_Granada,RealBetis,Granada,1.0,1.0,draw,finished,7,23_24,11369330
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,0.0,2.0,loss,finished,7,23_24,11369328
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,2.0,0.0,win,finished,7,23_24,11369328
Barcelona_Sevilla,Barcelona,Sevilla,1.0,0.0,win,finished,8,23_24,11369337
Sevilla_Barcelona,Sevilla,Barcelona,0.0,1.0,loss,finished,8,23_24,11369337
Getafe_Villarreal,Getafe,Villarreal,0.0,0.0,draw,finished,8,23_24,11369341
Villarreal_Getafe,Villarreal,Getafe,0.0,0.0,draw,finished,8,23_24,11369341
RayoVallecano_Mallorca,RayoVallecano,Mallorca,2.0,2.0,draw,finished,8,23_24,11369346
Mallorca_RayoVallecano,Mallorca,RayoVallecano,2.0,2.0,draw,finished,8,23_24,11369346
GironaFC_RealMadrid,GironaFC,RealMadrid,0.0,3.0,loss,finished,8,23_24,11369342
RealMadrid_GironaFC,RealMadrid,GironaFC,3.0,0.0,win,finished,8,23_24,11369342
RealSociedad_AthleticClub,RealSociedad,AthleticClub,3.0,0.0,win,finished,8,23_24,11369344
AthleticClub_RealSociedad,AthleticClub,RealSociedad,0.0,3.0,loss,finished,8,23_24,11369344
Almeria_Granada,Almeria,Granada,3.0,3.0,draw,finished,8,23_24,11369335
Granada_Almeria,Granada,Almeria,3.0,3.0,draw,finished,8,23_24,11369335
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,0.0,2.0,loss,finished,8,23_24,11369343
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,2.0,0.0,win,finished,8,23_24,11369343
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,3.0,2.0,win,finished,8,23_24,11369336
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,2.0,3.0,loss,finished,8,23_24,11369336
RealBetis_Valencia,RealBetis,Valencia,3.0,0.0,win,finished,8,23_24,11369340
Valencia_RealBetis,Valencia,RealBetis,0.0,3.0,loss,finished,8,23_24,11369340
LasPalmas_CeltaVigo,LasPalmas,CeltaVigo,2.0,1.0,win,finished,8,23_24,11369345
CeltaVigo_LasPalmas,CeltaVigo,LasPalmas,1.0,2.0,loss,finished,8,23_24,11369345
AthleticClub_Almeria,AthleticClub,Almeria,3.0,0.0,win,finished,9,23_24,11369352
Almeria_AthleticClub,Almeria,AthleticClub,0.0,3.0,loss,finished,9,23_24,11369352
Cadiz_GironaFC,Cadiz,GironaFC,0.0,1.0,loss,finished,9,23_24,11369348
GironaFC_Cadiz,GironaFC,Cadiz,1.0,0.0,win,finished,9,23_24,11369348
RealMadrid_Osasuna,RealMadrid,Osasuna,4.0,0.0,win,finished,9,23_24,11369354
Osasuna_RealMadrid,Osasuna,RealMadrid,0.0,4.0,loss,finished,9,23_24,11369354
Mallorca_Valencia,Mallorca,Valencia,1.0,1.0,draw,finished,9,23_24,11369350
Valencia_Mallorca,Valencia,Mallorca,1.0,1.0,draw,finished,9,23_24,11369350
Sevilla_RayoVallecano,Sevilla,RayoVallecano,2.0,2.0,draw,finished,9,23_24,11369355
RayoVallecano_Sevilla,RayoVallecano,Sevilla,2.0,2.0,draw,finished,9,23_24,11369355
Villarreal_LasPalmas,Villarreal,LasPalmas,1.0,2.0,loss,finished,9,23_24,11369356
LasPalmas_Villarreal,LasPalmas,Villarreal,2.0,1.0,win,finished,9,23_24,11369356
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,2.0,1.0,win,finished,9,23_24,11369347
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,1.0,2.0,loss,finished,9,23_24,11369347
CeltaVigo_Getafe,CeltaVigo,Getafe,2.0,2.0,draw,finished,9,23_24,11369349
Getafe_CeltaVigo,Getafe,CeltaVigo,2.0,2.0,draw,finished,9,23_24,11369349
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,1.0,1.0,draw,finished,9,23_24,11369351
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,1.0,1.0,draw,finished,9,23_24,11369351
Granada_Barcelona,Granada,Barcelona,2.0,2.0,draw,finished,9,23_24,11369353
Barcelona_Granada,Barcelona,Granada,2.0,2.0,draw,finished,9,23_24,11369353
Osasuna_Granada,Osasuna,Granada,2.0,0.0,win,finished,10,23_24,11369365
Granada_Osasuna,Granada,Osasuna,0.0,2.0,loss,finished,10,23_24,11369365
RealSociedad_Mallorca,RealSociedad,Mallorca,1.0,0.0,win,finished,10,23_24,11369363
Mallorca_RealSociedad,Mallorca,RealSociedad,0.0,1.0,loss,finished,10,23_24,11369363
Getafe_RealBetis,Getafe,RealBetis,1.0,1.0,draw,finished,10,23_24,11369361
RealBetis_Getafe,RealBetis,Getafe,1.0,1.0,draw,finished,10,23_24,11369361
Sevilla_RealMadrid,Sevilla,RealMadrid,1.0,1.0,draw,finished,10,23_24,11369364
RealMadrid_Sevilla,RealMadrid,Sevilla,1.0,1.0,draw,finished,10,23_24,11369364
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,0.0,3.0,loss,finished,10,23_24,11369360
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,3.0,0.0,win,finished,10,23_24,11369360
LasPalmas_RayoVallecano,LasPalmas,RayoVallecano,0.0,1.0,loss,finished,10,23_24,11369357
RayoVallecano_LasPalmas,RayoVallecano,LasPalmas,1.0,0.0,win,finished,10,23_24,11369357
GironaFC_Almeria,GironaFC,Almeria,5.0,2.0,win,finished,10,23_24,11369358
Almeria_GironaFC,Almeria,GironaFC,2.0,5.0,loss,finished,10,23_24,11369358
Villarreal_DeportivoAlaves,Villarreal,DeportivoAlaves,1.0,1.0,draw,finished,10,23_24,11369366
DeportivoAlaves_Villarreal,DeportivoAlaves,Villarreal,1.0,1.0,draw,finished,10,23_24,11369366
Barcelona_AthleticClub,Barcelona,AthleticClub,1.0,0.0,win,finished,10,23_24,11369359
AthleticClub_Barcelona,AthleticClub,Barcelona,0.0,1.0,loss,finished,10,23_24,11369359
Valencia_Cadiz,Valencia,Cadiz,2.0,0.0,win,finished,10,23_24,11369362
Cadiz_Valencia,Cadiz,Valencia,0.0,2.0,loss,finished,10,23_24,11369362
GironaFC_CeltaVigo,GironaFC,CeltaVigo,1.0,0.0,win,finished,11,23_24,11369374
CeltaVigo_GironaFC,CeltaVigo,GironaFC,0.0,1.0,loss,finished,11,23_24,11369374
Almeria_LasPalmas,Almeria,LasPalmas,1.0,2.0,loss,finished,11,23_24,11369367
LasPalmas_Almeria,LasPalmas,Almeria,2.0,1.0,win,finished,11,23_24,11369367
Barcelona_RealMadrid,Barcelona,RealMadrid,1.0,2.0,loss,finished,11,23_24,11369369
RealMadrid_Barcelona,RealMadrid,Barcelona,2.0,1.0,win,finished,11,23_24,11369369
Mallorca_Getafe,Mallorca,Getafe,0.0,0.0,draw,finished,11,23_24,11369375
Getafe_Mallorca,Getafe,Mallorca,0.0,0.0,draw,finished,11,23_24,11369375
Cadiz_Sevilla,Cadiz,Sevilla,2.0,2.0,draw,finished,11,23_24,11369371
Sevilla_Cadiz,Sevilla,Cadiz,2.0,2.0,draw,finished,11,23_24,11369371
RealBetis_Osasuna,RealBetis,Osasuna,2.0,1.0,win,finished,11,23_24,11369370
Osasuna_RealBetis,Osasuna,RealBetis,1.0,2.0,loss,finished,11,23_24,11369370
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,2.0,2.0,draw,finished,11,23_24,11369372
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,2.0,draw,finished,11,23_24,11369372
AthleticClub_Valencia,AthleticClub,Valencia,2.0,2.0,draw,finished,11,23_24,11369368
Valencia_AthleticClub,Valencia,AthleticClub,2.0,2.0,draw,finished,11,23_24,11369368
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,2.0,1.0,win,finished,11,23_24,11369376
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,2.0,loss,finished,11,23_24,11369376
Granada_Villarreal,Granada,Villarreal,2.0,3.0,loss,finished,11,23_24,11369373
Villarreal_Granada,Villarreal,Granada,3.0,2.0,win,finished,11,23_24,11369373
LasPalmas_AtleticoMadrid,LasPalmas,AtleticoMadrid,2.0,1.0,win,finished,12,23_24,11369381
AtleticoMadrid_LasPalmas,AtleticoMadrid,LasPalmas,1.0,2.0,loss,finished,12,23_24,11369381
Osasuna_GironaFC,Osasuna,GironaFC,2.0,4.0,loss,finished,12,23_24,11369384
GironaFC_Osasuna,GironaFC,Osasuna,4.0,2.0,win,finished,12,23_24,11369384
RealBetis_Mallorca,RealBetis,Mallorca,2.0,0.0,win,finished,12,23_24,11369377
Mallorca_RealBetis,Mallorca,RealBetis,0.0,2.0,loss,finished,12,23_24,11369377
CeltaVigo_Sevilla,CeltaVigo,Sevilla,1.0,1.0,draw,finished,12,23_24,11369378
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,1.0,draw,finished,12,23_24,11369378
RealSociedad_Barcelona,RealSociedad,Barcelona,0.0,1.0,loss,finished,12,23_24,11369382
Barcelona_RealSociedad,Barcelona,RealSociedad,1.0,0.0,win,finished,12,23_24,11369382
DeportivoAlaves_Almeria,DeportivoAlaves,Almeria,1.0,0.0,win,finished,12,23_24,11369379
Almeria_DeportivoAlaves,Almeria,DeportivoAlaves,0.0,1.0,loss,finished,12,23_24,11369379
Valencia_Granada,Valencia,Granada,1.0,0.0,win,finished,12,23_24,11369386
Granada_Valencia,Granada,Valencia,0.0,1.0,loss,finished,12,23_24,11369386
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,3.0,loss,finished,12,23_24,11369380
AthleticClub_Villarreal,AthleticClub,Villarreal,3.0,2.0,win,finished,12,23_24,11369380
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,0.0,0.0,draw,finished,12,23_24,11369385
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,0.0,0.0,draw,finished,12,23_24,11369385
Getafe_Cadiz,Getafe,Cadiz,1.0,0.0,win,finished,12,23_24,11369383
Cadiz_Getafe,Cadiz,Getafe,0.0,1.0,loss,finished,12,23_24,11369383
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,4.0,3.0,win,finished,13,23_24,11369388
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,3.0,4.0,loss,finished,13,23_24,11369388
RayoVallecano_GironaFC,RayoVallecano,GironaFC,1.0,2.0,loss,finished,13,23_24,11369394
GironaFC_RayoVallecano,GironaFC,RayoVallecano,2.0,1.0,win,finished,13,23_24,11369394
Almeria_RealSociedad,Almeria,RealSociedad,1.0,3.0,loss,finished,13,23_24,11369387
RealSociedad_Almeria,RealSociedad,Almeria,3.0,1.0,win,finished,13,23_24,11369387
Granada_Getafe,Granada,Getafe,1.0,1.0,draw,finished,13,23_24,11369393
Getafe_Granada,Getafe,Granada,1.0,1.0,draw,finished,13,23_24,11369393
Osasuna_LasPalmas,Osasuna,LasPalmas,1.0,1.0,draw,finished,13,23_24,11369395
LasPalmas_Osasuna,LasPalmas,Osasuna,1.0,1.0,draw,finished,13,23_24,11369395
RealMadrid_Valencia,RealMadrid,Valencia,5.0,1.0,win,finished,13,23_24,11369390
Valencia_RealMadrid,Valencia,RealMadrid,1.0,5.0,loss,finished,13,23_24,11369390
Mallorca_Cadiz,Mallorca,Cadiz,,,,postponed,13,23_24,11369392
Cadiz_Mallorca,Cadiz,Mallorca,,,,postponed,13,23_24,11369392
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,2.0,1.0,win,finished,13,23_24,11369396
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,1.0,2.0,loss,finished,13,23_24,11369396
Sevilla_RealBetis,Sevilla,RealBetis,1.0,1.0,draw,finished,13,23_24,11369391
RealBetis_Sevilla,RealBetis,Sevilla,1.0,1.0,draw,finished,13,23_24,11369391
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,1.0,win,finished,13,23_24,11369389
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,1.0,3.0,loss,finished,13,23_24,11369389
Mallorca_Cadiz,Mallorca,Cadiz,1.0,1.0,draw,finished,13,23_24,11813986
Cadiz_Mallorca,Cadiz,Mallorca,1.0,1.0,draw,finished,13,23_24,11813986
DeportivoAlaves_Granada,DeportivoAlaves,Granada,3.0,1.0,win,finished,14,23_24,11369401
Granada_DeportivoAlaves,Granada,DeportivoAlaves,1.0,3.0,loss,finished,14,23_24,11369401
RayoVallecano_Barcelona,RayoVallecano,Barcelona,1.0,1.0,draw,finished,14,23_24,11369404
Barcelona_RayoVallecano,Barcelona,RayoVallecano,1.0,1.0,draw,finished,14,23_24,11369404
Valencia_CeltaVigo,Valencia,CeltaVigo,0.0,0.0,draw,finished,14,23_24,11369405
CeltaVigo_Valencia,CeltaVigo,Valencia,0.0,0.0,draw,finished,14,23_24,11369405
Getafe_Almeria,Getafe,Almeria,2.0,1.0,win,finished,14,23_24,11369402
Almeria_Getafe,Almeria,Getafe,1.0,2.0,loss,finished,14,23_24,11369402
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,1.0,0.0,win,finished,14,23_24,11369397
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,0.0,1.0,loss,finished,14,23_24,11369397
Villarreal_Osasuna,Villarreal,Osasuna,3.0,1.0,win,finished,14,23_24,11369406
Osasuna_Villarreal,Osasuna,Villarreal,1.0,3.0,loss,finished,14,23_24,11369406
RealSociedad_Sevilla,RealSociedad,Sevilla,2.0,1.0,win,finished,14,23_24,11369400
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,2.0,loss,finished,14,23_24,11369400
Cadiz_RealMadrid,Cadiz,RealMadrid,0.0,3.0,loss,finished,14,23_24,11369399
RealMadrid_Cadiz,RealMadrid,Cadiz,3.0,0.0,win,finished,14,23_24,11369399
RealBetis_LasPalmas,RealBetis,LasPalmas,1.0,0.0,win,finished,14,23_24,11369398
LasPalmas_RealBetis,LasPalmas,RealBetis,0.0,1.0,loss,finished,14,23_24,11369398
GironaFC_AthleticClub,GironaFC,AthleticClub,1.0,1.0,draw,finished,14,23_24,11369403
AthleticClub_GironaFC,AthleticClub,GironaFC,1.0,1.0,draw,finished,14,23_24,11369403
LasPalmas_Getafe,LasPalmas,Getafe,2.0,0.0,win,finished,15,23_24,11369414
Getafe_LasPalmas,Getafe,LasPalmas,0.0,2.0,loss,finished,15,23_24,11369414
GironaFC_Valencia,GironaFC,Valencia,2.0,1.0,win,finished,15,23_24,11369409
Valencia_GironaFC,Valencia,GironaFC,1.0,2.0,loss,finished,15,23_24,11369409
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,4.0,0.0,win,finished,15,23_24,11369408
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,0.0,4.0,loss,finished,15,23_24,11369408
RealMadrid_Granada,RealMadrid,Granada,2.0,0.0,win,finished,15,23_24,11369415
Granada_RealMadrid,Granada,RealMadrid,0.0,2.0,loss,finished,15,23_24,11369415
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,1.0,draw,finished,15,23_24,11369410
RealSociedad_Osasuna,RealSociedad,Osasuna,1.0,1.0,draw,finished,15,23_24,11369410
Mallorca_DeportivoAlaves,Mallorca,DeportivoAlaves,0.0,0.0,draw,finished,15,23_24,11369416
DeportivoAlaves_Mallorca,DeportivoAlaves,Mallorca,0.0,0.0,draw,finished,15,23_24,11369416
Almeria_RealBetis,Almeria,RealBetis,0.0,0.0,draw,finished,15,23_24,11369407
RealBetis_Almeria,RealBetis,Almeria,0.0,0.0,draw,finished,15,23_24,11369407
Sevilla_Villarreal,Sevilla,Villarreal,1.0,1.0,draw,finished,15,23_24,11369411
Villarreal_Sevilla,Villarreal,Sevilla,1.0,1.0,draw,finished,15,23_24,11369411
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,0.0,win,finished,15,23_24,11369412
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,0.0,1.0,loss,finished,15,23_24,11369412
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,1.0,draw,finished,15,23_24,11369413
Cadiz_CeltaVigo,Cadiz,CeltaVigo,1.0,1.0,draw,finished,15,23_24,11369413
Getafe_Valencia,Getafe,Valencia,1.0,0.0,win,finished,16,23_24,11369423
Valencia_Getafe,Valencia,Getafe,0.0,1.0,loss,finished,16,23_24,11369423
DeportivoAlaves_LasPalmas,DeportivoAlaves,LasPalmas,0.0,1.0,loss,finished,16,23_24,11369425
LasPalmas_DeportivoAlaves,LasPalmas,DeportivoAlaves,1.0,0.0,win,finished,16,23_24,11369425
RealBetis_RealMadrid,RealBetis,RealMadrid,1.0,1.0,draw,finished,16,23_24,11369421
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,1.0,draw,finished,16,23_24,11369421
Villarreal_RealSociedad,Villarreal,RealSociedad,0.0,3.0,loss,finished,16,23_24,11369419
RealSociedad_Villarreal,RealSociedad,Villarreal,3.0,0.0,win,finished,16,23_24,11369419
Mallorca_Sevilla,Mallorca,Sevilla,1.0,0.0,win,finished,16,23_24,11369424
Sevilla_Mallorca,Sevilla,Mallorca,0.0,1.0,loss,finished,16,23_24,11369424
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,2.0,1.0,win,finished,16,23_24,11369426
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,1.0,2.0,loss,finished,16,23_24,11369426
Cadiz_Osasuna,Cadiz,Osasuna,1.0,1.0,draw,finished,16,23_24,11369422
Osasuna_Cadiz,Osasuna,Cadiz,1.0,1.0,draw,finished,16,23_24,11369422
Barcelona_GironaFC,Barcelona,GironaFC,2.0,4.0,loss,finished,16,23_24,11369420
GironaFC_Barcelona,GironaFC,Barcelona,4.0,2.0,win,finished,16,23_24,11369420
Granada_AthleticClub,Granada,AthleticClub,1.0,1.0,draw,finished,16,23_24,11369417
AthleticClub_Granada,AthleticClub,Granada,1.0,1.0,draw,finished,16,23_24,11369417
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,0.0,0.0,draw,finished,16,23_24,11369418
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,0.0,0.0,draw,finished,16,23_24,11369418
Osasuna_RayoVallecano,Osasuna,RayoVallecano,1.0,0.0,win,finished,17,23_24,11369430
RayoVallecano_Osasuna,RayoVallecano,Osasuna,0.0,1.0,loss,finished,17,23_24,11369430
CeltaVigo_Granada,CeltaVigo,Granada,1.0,0.0,win,finished,17,23_24,11369429
Granada_CeltaVigo,Granada,CeltaVigo,0.0,1.0,loss,finished,17,23_24,11369429
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,2.0,0.0,win,finished,17,23_24,11369428
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,0.0,2.0,loss,finished,17,23_24,11369428
Sevilla_Getafe,Sevilla,Getafe,0.0,3.0,loss,finished,17,23_24,11369435
Getafe_Sevilla,Getafe,Sevilla,3.0,0.0,win,finished,17,23_24,11369435
Valencia_Barcelona,Valencia,Barcelona,1.0,1.0,draw,finished,17,23_24,11369432
Barcelona_Valencia,Barcelona,Valencia,1.0,1.0,draw,finished,17,23_24,11369432
Almeria_Mallorca,Almeria,Mallorca,0.0,0.0,draw,finished,17,23_24,11369427
Mallorca_Almeria,Mallorca,Almeria,0.0,0.0,draw,finished,17,23_24,11369427
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,0.0,draw,finished,17,23_24,11369433
RealBetis_RealSociedad,RealBetis,RealSociedad,0.0,0.0,draw,finished,17,23_24,11369433
